source_id,source_implementation,model,revision,pool_manifest_sha256,method,reporting_role,qid,ordinal,category_id,category_name,citation_count,literal_extraction_decision,metric_decision,audit_flags,literal_citation_slice_included,included,exclusion_reason,k_chunks,found_citation_count,cited_article_hit,citation_recall,all_citations,citation_ndcg
qdrant-native-hybrid-rrf,qdrant-1.19-native-hybrid-rrf-parity,sergeyzh/BERTA+qdrant/bm25,914c8c8aed14042ed890fc2c662d5e9e66b2faa7+qdrant-java-client-1.19.0,276b496e965c9e9123c0538b70eb0a538ee95047c903080ffb482cc651ca5b2a,serverRrf,tie_aware_diagnostic,fns-bd7177ecae5ec6d1059a46a4284016dd62ce6bde049a2cb03925f5212f84d498,189,246,Урегулирование задолженности,2,accepted_literal_citation_extraction,eligible_preliminary_filtered_citation_coverage,,true,true,,10,2,true,1.000000000000,true,0.441307409357
qdrant-native-hybrid-rrf,qdrant-1.19-native-hybrid-rrf-parity,sergeyzh/BERTA+qdrant/bm25,914c8c8aed14042ed890fc2c662d5e9e66b2faa7+qdrant-java-client-1.19.0,276b496e965c9e9123c0538b70eb0a538ee95047c903080ffb482cc651ca5b2a,serverRrf,tie_aware_diagnostic,fns-bd7177ecae5ec6d1059a46a4284016dd62ce6bde049a2cb03925f5212f84d498,189,246,Урегулирование задолженности,2,accepted_literal_citation_extraction,eligible_preliminary_filtered_citation_coverage,,true,true,,20,2,true,1.000000000000,true,0.441307409357
qdrant-native-hybrid-rrf,qdrant-1.19-native-hybrid-rrf-parity,sergeyzh/BERTA+qdrant/bm25,914c8c8aed14042ed890fc2c662d5e9e66b2faa7+qdrant-java-client-1.19.0,276b496e965c9e9123c0538b70eb0a538ee95047c903080ffb482cc651ca5b2a,serverRrf,tie_aware_diagnostic,fns-bd7177ecae5ec6d1059a46a4284016dd62ce6bde049a2cb03925f5212f84d498,189,246,Урегулирование задолженности,2,accepted_literal_citation_extraction,eligible_preliminary_filtered_citation_coverage,,true,true,,50,2,true,1.000000000000,true,0.441307409357
qdrant-native-hybrid-rrf,qdrant-1.19-native-hybrid-rrf-parity,sergeyzh/BERTA+qdrant/bm25,914c8c8aed14042ed890fc2c662d5e9e66b2faa7+qdrant-java-client-1.19.0,276b496e965c9e9123c0538b70eb0a538ee95047c903080ffb482cc651ca5b2a,serverRrf,tie_aware_diagnostic,fns-372f8873e0a0f23f16a28a1390298891165a329162e2767a0c85b2dd4c6143ce,190,1028,Единый налоговый счет,1,accepted_literal_citation_extraction,eligible_preliminary_filtered_citation_coverage,,true,true,,10,1,true,1.000000000000,true,1.000000000000
qdrant-native-hybrid-rrf,qdrant-1.19-native-hybrid-rrf-parity,sergeyzh/BERTA+qdrant/bm25,914c8c8aed14042ed890fc2c662d5e9e66b2faa7+qdrant-java-client-1.19.0,276b496e965c9e9123c0538b70eb0a538ee95047c903080ffb482cc651ca5b2a,serverRrf,tie_aware_diagnostic,fns-372f8873e0a0f23f16a28a1390298891165a329162e2767a0c85b2dd4c6143ce,190,1028,Единый налоговый счет,1,accepted_literal_citation_extraction,eligible_preliminary_filtered_citation_coverage,,true,true,,20,1,true,1.000000000000,true,1.000000000000
qdrant-native-hybrid-rrf,qdrant-1.19-native-hybrid-rrf-parity,sergeyzh/BERTA+qdrant/bm25,914c8c8aed14042ed890fc2c662d5e9e66b2faa7+qdrant-java-client-1.19.0,276b496e965c9e9123c0538b70eb0a538ee95047c903080ffb482cc651ca5b2a,serverRrf,tie_aware_diagnostic,fns-372f8873e0a0f23f16a28a1390298891165a329162e2767a0c85b2dd4c6143ce,190,1028,Единый налоговый счет,1,accepted_literal_citation_extraction,eligible_preliminary_filtered_citation_coverage,,true,true,,50,1,true,1.000000000000,true,1.000000000000
qdrant-native-hybrid-rrf,qdrant-1.19-native-hybrid-rrf-parity,sergeyzh/BERTA+qdrant/bm25,914c8c8aed14042ed890fc2c662d5e9e66b2faa7+qdrant-java-client-1.19.0,276b496e965c9e9123c0538b70eb0a538ee95047c903080ffb482cc651ca5b2a,serverRrf,tie_aware_diagnostic,fns-986e48b64ffc9edbc5d576c142249606eeeed8ae8c9fbd0ff380f981d62f22e5,191,746,Патентная система,1,accepted_literal_citation_extraction,eligible_preliminary_filtered_citation_coverage,,true,true,,10,1,true,1.000000000000,true,0.356207187108
qdrant-native-hybrid-rrf,qdrant-1.19-native-hybrid-rrf-parity,sergeyzh/BERTA+qdrant/bm25,914c8c8aed14042ed890fc2c662d5e9e66b2faa7+qdrant-java-client-1.19.0,276b496e965c9e9123c0538b70eb0a538ee95047c903080ffb482cc651ca5b2a,serverRrf,tie_aware_diagnostic,fns-986e48b64ffc9edbc5d576c142249606eeeed8ae8c9fbd0ff380f981d62f22e5,191,746,Патентная система,1,accepted_literal_citation_extraction,eligible_preliminary_filtered_citation_coverage,,true,true,,20,1,true,1.000000000000,true,0.356207187108
qdrant-native-hybrid-rrf,qdrant-1.19-native-hybrid-rrf-parity,sergeyzh/BERTA+qdrant/bm25,914c8c8aed14042ed890fc2c662d5e9e66b2faa7+qdrant-java-client-1.19.0,276b496e965c9e9123c0538b70eb0a538ee95047c903080ffb482cc651ca5b2a,serverRrf,tie_aware_diagnostic,fns-986e48b64ffc9edbc5d576c142249606eeeed8ae8c9fbd0ff380f981d62f22e5,191,746,Патентная система,1,accepted_literal_citation_extraction,eligible_preliminary_filtered_citation_coverage,,true,true,,50,1,true,1.000000000000,true,0.356207187108
qdrant-native-hybrid-rrf,qdrant-1.19-native-hybrid-rrf-parity,sergeyzh/BERTA+qdrant/bm25,914c8c8aed14042ed890fc2c662d5e9e66b2faa7+qdrant-java-client-1.19.0,276b496e965c9e9123c0538b70eb0a538ee95047c903080ffb482cc651ca5b2a,serverRrf,tie_aware_diagnostic,fns-28940c472c53b23bf9f7b9a5ecee0efa6389d27aef8b459319fb92eb16e05b6c,192,882,Страховые взносы,1,accepted_literal_citation_extraction,eligible_preliminary_filtered_citation_coverage,,true,true,,10,1,true,1.000000000000,true,1.000000000000
qdrant-native-hybrid-rrf,qdrant-1.19-native-hybrid-rrf-parity,sergeyzh/BERTA+qdrant/bm25,914c8c8aed14042ed890fc2c662d5e9e66b2faa7+qdrant-java-client-1.19.0,276b496e965c9e9123c0538b70eb0a538ee95047c903080ffb482cc651ca5b2a,serverRrf,tie_aware_diagnostic,fns-28940c472c53b23bf9f7b9a5ecee0efa6389d27aef8b459319fb92eb16e05b6c,192,882,Страховые взносы,1,accepted_literal_citation_extraction,eligible_preliminary_filtered_citation_coverage,,true,true,,20,1,true,1.000000000000,true,1.000000000000
qdrant-native-hybrid-rrf,qdrant-1.19-native-hybrid-rrf-parity,sergeyzh/BERTA+qdrant/bm25,914c8c8aed14042ed890fc2c662d5e9e66b2faa7+qdrant-java-client-1.19.0,276b496e965c9e9123c0538b70eb0a538ee95047c903080ffb482cc651ca5b2a,serverRrf,tie_aware_diagnostic,fns-28940c472c53b23bf9f7b9a5ecee0efa6389d27aef8b459319fb92eb16e05b6c,192,882,Страховые взносы,1,accepted_literal_citation_extraction,eligible_preliminary_filtered_citation_coverage,,true,true,,50,1,true,1.000000000000,true,1.000000000000
qdrant-native-hybrid-rrf,qdrant-1.19-native-hybrid-rrf-parity,sergeyzh/BERTA+qdrant/bm25,914c8c8aed14042ed890fc2c662d5e9e66b2faa7+qdrant-java-client-1.19.0,276b496e965c9e9123c0538b70eb0a538ee95047c903080ffb482cc651ca5b2a,serverRrf,tie_aware_diagnostic,fns-36885af25329380fc40934d99dcb0c917462ed4d8ad1628cea958d9ecb309d2e,193,268,Акцизы,0,no_explicit_citation,no_explicit_citation,,false,false,no_explicit_citation,10,,,,,
qdrant-native-hybrid-rrf,qdrant-1.19-native-hybrid-rrf-parity,sergeyzh/BERTA+qdrant/bm25,914c8c8aed14042ed890fc2c662d5e9e66b2faa7+qdrant-java-client-1.19.0,276b496e965c9e9123c0538b70eb0a538ee95047c903080ffb482cc651ca5b2a,serverRrf,tie_aware_diagnostic,fns-36885af25329380fc40934d99dcb0c917462ed4d8ad1628cea958d9ecb309d2e,193,268,Акцизы,0,no_explicit_citation,no_explicit_citation,,false,false,no_explicit_citation,20,,,,,
qdrant-native-hybrid-rrf,qdrant-1.19-native-hybrid-rrf-parity,sergeyzh/BERTA+qdrant/bm25,914c8c8aed14042ed890fc2c662d5e9e66b2faa7+qdrant-java-client-1.19.0,276b496e965c9e9123c0538b70eb0a538ee95047c903080ffb482cc651ca5b2a,serverRrf,tie_aware_diagnostic,fns-36885af25329380fc40934d99dcb0c917462ed4d8ad1628cea958d9ecb309d2e,193,268,Акцизы,0,no_explicit_citation,no_explicit_citation,,false,false,no_explicit_citation,50,,,,,
qdrant-native-hybrid-rrf,qdrant-1.19-native-hybrid-rrf-parity,sergeyzh/BERTA+qdrant/bm25,914c8c8aed14042ed890fc2c662d5e9e66b2faa7+qdrant-java-client-1.19.0,276b496e965c9e9123c0538b70eb0a538ee95047c903080ffb482cc651ca5b2a,serverRrf,tie_aware_diagnostic,fns-3cdf8d252f9b03f2ca40221263c65c5fe5a8bb199572fbb1ea0b024fffa090f6,194,270,ЕСХН,1,accepted_literal_citation_extraction,eligible_preliminary_filtered_citation_coverage,,true,true,,10,1,true,1.000000000000,true,0.315464876786
qdrant-native-hybrid-rrf,qdrant-1.19-native-hybrid-rrf-parity,sergeyzh/BERTA+qdrant/bm25,914c8c8aed14042ed890fc2c662d5e9e66b2faa7+qdrant-java-client-1.19.0,276b496e965c9e9123c0538b70eb0a538ee95047c903080ffb482cc651ca5b2a,serverRrf,tie_aware_diagnostic,fns-3cdf8d252f9b03f2ca40221263c65c5fe5a8bb199572fbb1ea0b024fffa090f6,194,270,ЕСХН,1,accepted_literal_citation_extraction,eligible_preliminary_filtered_citation_coverage,,true,true,,20,1,true,1.000000000000,true,0.315464876786
qdrant-native-hybrid-rrf,qdrant-1.19-native-hybrid-rrf-parity,sergeyzh/BERTA+qdrant/bm25,914c8c8aed14042ed890fc2c662d5e9e66b2faa7+qdrant-java-client-1.19.0,276b496e965c9e9123c0538b70eb0a538ee95047c903080ffb482cc651ca5b2a,serverRrf,tie_aware_diagnostic,fns-3cdf8d252f9b03f2ca40221263c65c5fe5a8bb199572fbb1ea0b024fffa090f6,194,270,ЕСХН,1,accepted_literal_citation_extraction,eligible_preliminary_filtered_citation_coverage,,true,true,,50,1,true,1.000000000000,true,0.315464876786
qdrant-native-hybrid-rrf,qdrant-1.19-native-hybrid-rrf-parity,sergeyzh/BERTA+qdrant/bm25,914c8c8aed14042ed890fc2c662d5e9e66b2faa7+qdrant-java-client-1.19.0,276b496e965c9e9123c0538b70eb0a538ee95047c903080ffb482cc651ca5b2a,serverRrf,tie_aware_diagnostic,fns-3cc4a0210673e504eb71b112f316af242e2666c8c7740a82a6a4d619ed80a404,195,264,Налог на прибыль,1,accepted_literal_citation_extraction,eligible_preliminary_filtered_citation_coverage,,true,true,,10,1,true,1.000000000000,true,1.000000000000
qdrant-native-hybrid-rrf,qdrant-1.19-native-hybrid-rrf-parity,sergeyzh/BERTA+qdrant/bm25,914c8c8aed14042ed890fc2c662d5e9e66b2faa7+qdrant-java-client-1.19.0,276b496e965c9e9123c0538b70eb0a538ee95047c903080ffb482cc651ca5b2a,serverRrf,tie_aware_diagnostic,fns-3cc4a0210673e504eb71b112f316af242e2666c8c7740a82a6a4d619ed80a404,195,264,Налог на прибыль,1,accepted_literal_citation_extraction,eligible_preliminary_filtered_citation_coverage,,true,true,,20,1,true,1.000000000000,true,1.000000000000
qdrant-native-hybrid-rrf,qdrant-1.19-native-hybrid-rrf-parity,sergeyzh/BERTA+qdrant/bm25,914c8c8aed14042ed890fc2c662d5e9e66b2faa7+qdrant-java-client-1.19.0,276b496e965c9e9123c0538b70eb0a538ee95047c903080ffb482cc651ca5b2a,serverRrf,tie_aware_diagnostic,fns-3cc4a0210673e504eb71b112f316af242e2666c8c7740a82a6a4d619ed80a404,195,264,Налог на прибыль,1,accepted_literal_citation_extraction,eligible_preliminary_filtered_citation_coverage,,true,true,,50,1,true,1.000000000000,true,1.000000000000
qdrant-native-hybrid-rrf,qdrant-1.19-native-hybrid-rrf-parity,sergeyzh/BERTA+qdrant/bm25,914c8c8aed14042ed890fc2c662d5e9e66b2faa7+qdrant-java-client-1.19.0,276b496e965c9e9123c0538b70eb0a538ee95047c903080ffb482cc651ca5b2a,serverRrf,tie_aware_diagnostic,fns-ac27703589e366da5f766e531189e9511535f2eb716c1ea0b71c155c62913f9c,196,265,НДС,1,accepted_literal_citation_extraction,provisionally_excluded_temporal_mismatch_pending_expert_validation,preliminary_temporal_mismatch,true,false,provisionally_excluded_temporal_mismatch_pending_expert_validation,10,1,true,1.000000000000,true,0.500000000000
qdrant-native-hybrid-rrf,qdrant-1.19-native-hybrid-rrf-parity,sergeyzh/BERTA+qdrant/bm25,914c8c8aed14042ed890fc2c662d5e9e66b2faa7+qdrant-java-client-1.19.0,276b496e965c9e9123c0538b70eb0a538ee95047c903080ffb482cc651ca5b2a,serverRrf,tie_aware_diagnostic,fns-ac27703589e366da5f766e531189e9511535f2eb716c1ea0b71c155c62913f9c,196,265,НДС,1,accepted_literal_citation_extraction,provisionally_excluded_temporal_mismatch_pending_expert_validation,preliminary_temporal_mismatch,true,false,provisionally_excluded_temporal_mismatch_pending_expert_validation,20,1,true,1.000000000000,true,0.500000000000
qdrant-native-hybrid-rrf,qdrant-1.19-native-hybrid-rrf-parity,sergeyzh/BERTA+qdrant/bm25,914c8c8aed14042ed890fc2c662d5e9e66b2faa7+qdrant-java-client-1.19.0,276b496e965c9e9123c0538b70eb0a538ee95047c903080ffb482cc651ca5b2a,serverRrf,tie_aware_diagnostic,fns-ac27703589e366da5f766e531189e9511535f2eb716c1ea0b71c155c62913f9c,196,265,НДС,1,accepted_literal_citation_extraction,provisionally_excluded_temporal_mismatch_pending_expert_validation,preliminary_temporal_mismatch,true,false,provisionally_excluded_temporal_mismatch_pending_expert_validation,50,1,true,1.000000000000,true,0.500000000000
qdrant-native-hybrid-rrf,qdrant-1.19-native-hybrid-rrf-parity,sergeyzh/BERTA+qdrant/bm25,914c8c8aed14042ed890fc2c662d5e9e66b2faa7+qdrant-java-client-1.19.0,276b496e965c9e9123c0538b70eb0a538ee95047c903080ffb482cc651ca5b2a,serverRrf,tie_aware_diagnostic,fns-10ec3c3e8794b65ce3211525f3d2780f0afc225d9d972802d9407a52591067cb,197,267,УСН,2,accepted_literal_citation_extraction,eligible_preliminary_filtered_citation_coverage,,true,true,,10,1,true,0.500000000000,false,0.613147192765
qdrant-native-hybrid-rrf,qdrant-1.19-native-hybrid-rrf-parity,sergeyzh/BERTA+qdrant/bm25,914c8c8aed14042ed890fc2c662d5e9e66b2faa7+qdrant-java-client-1.19.0,276b496e965c9e9123c0538b70eb0a538ee95047c903080ffb482cc651ca5b2a,serverRrf,tie_aware_diagnostic,fns-10ec3c3e8794b65ce3211525f3d2780f0afc225d9d972802d9407a52591067cb,197,267,УСН,2,accepted_literal_citation_extraction,eligible_preliminary_filtered_citation_coverage,,true,true,,20,1,true,0.500000000000,false,0.613147192765
qdrant-native-hybrid-rrf,qdrant-1.19-native-hybrid-rrf-parity,sergeyzh/BERTA+qdrant/bm25,914c8c8aed14042ed890fc2c662d5e9e66b2faa7+qdrant-java-client-1.19.0,276b496e965c9e9123c0538b70eb0a538ee95047c903080ffb482cc651ca5b2a,serverRrf,tie_aware_diagnostic,fns-10ec3c3e8794b65ce3211525f3d2780f0afc225d9d972802d9407a52591067cb,197,267,УСН,2,accepted_literal_citation_extraction,eligible_preliminary_filtered_citation_coverage,,true,true,,50,1,true,0.500000000000,false,0.613147192765
qdrant-native-hybrid-rrf,qdrant-1.19-native-hybrid-rrf-parity,sergeyzh/BERTA+qdrant/bm25,914c8c8aed14042ed890fc2c662d5e9e66b2faa7+qdrant-java-client-1.19.0,276b496e965c9e9123c0538b70eb0a538ee95047c903080ffb482cc651ca5b2a,serverRrf,tie_aware_diagnostic,fns-3f66363e6d61609b04233dd4555dca2733fe1be019aa3c01ac86df1fc836513b,198,259,Налог на имущество,1,accepted_literal_citation_extraction,eligible_preliminary_filtered_citation_coverage,,true,true,,10,1,true,1.000000000000,true,1.000000000000
qdrant-native-hybrid-rrf,qdrant-1.19-native-hybrid-rrf-parity,sergeyzh/BERTA+qdrant/bm25,914c8c8aed14042ed890fc2c662d5e9e66b2faa7+qdrant-java-client-1.19.0,276b496e965c9e9123c0538b70eb0a538ee95047c903080ffb482cc651ca5b2a,serverRrf,tie_aware_diagnostic,fns-3f66363e6d61609b04233dd4555dca2733fe1be019aa3c01ac86df1fc836513b,198,259,Налог на имущество,1,accepted_literal_citation_extraction,eligible_preliminary_filtered_citation_coverage,,true,true,,20,1,true,1.000000000000,true,1.000000000000
qdrant-native-hybrid-rrf,qdrant-1.19-native-hybrid-rrf-parity,sergeyzh/BERTA+qdrant/bm25,914c8c8aed14042ed890fc2c662d5e9e66b2faa7+qdrant-java-client-1.19.0,276b496e965c9e9123c0538b70eb0a538ee95047c903080ffb482cc651ca5b2a,serverRrf,tie_aware_diagnostic,fns-3f66363e6d61609b04233dd4555dca2733fe1be019aa3c01ac86df1fc836513b,198,259,Налог на имущество,1,accepted_literal_citation_extraction,eligible_preliminary_filtered_citation_coverage,,true,true,,50,1,true,1.000000000000,true,1.000000000000
qdrant-native-hybrid-rrf,qdrant-1.19-native-hybrid-rrf-parity,sergeyzh/BERTA+qdrant/bm25,914c8c8aed14042ed890fc2c662d5e9e66b2faa7+qdrant-java-client-1.19.0,276b496e965c9e9123c0538b70eb0a538ee95047c903080ffb482cc651ca5b2a,serverRrf,tie_aware_diagnostic,fns-71d0583dcefb312f902363bfc83a4a25de3ee0571633d5224debff8c21319ae5,199,705,Налоговый контроль,0,no_explicit_citation,no_explicit_citation,,false,false,no_explicit_citation,10,,,,,
qdrant-native-hybrid-rrf,qdrant-1.19-native-hybrid-rrf-parity,sergeyzh/BERTA+qdrant/bm25,914c8c8aed14042ed890fc2c662d5e9e66b2faa7+qdrant-java-client-1.19.0,276b496e965c9e9123c0538b70eb0a538ee95047c903080ffb482cc651ca5b2a,serverRrf,tie_aware_diagnostic,fns-71d0583dcefb312f902363bfc83a4a25de3ee0571633d5224debff8c21319ae5,199,705,Налоговый контроль,0,no_explicit_citation,no_explicit_citation,,false,false,no_explicit_citation,20,,,,,
qdrant-native-hybrid-rrf,qdrant-1.19-native-hybrid-rrf-parity,sergeyzh/BERTA+qdrant/bm25,914c8c8aed14042ed890fc2c662d5e9e66b2faa7+qdrant-java-client-1.19.0,276b496e965c9e9123c0538b70eb0a538ee95047c903080ffb482cc651ca5b2a,serverRrf,tie_aware_diagnostic,fns-71d0583dcefb312f902363bfc83a4a25de3ee0571633d5224debff8c21319ae5,199,705,Налоговый контроль,0,no_explicit_citation,no_explicit_citation,,false,false,no_explicit_citation,50,,,,,
qdrant-native-hybrid-rrf,qdrant-1.19-native-hybrid-rrf-parity,sergeyzh/BERTA+qdrant/bm25,914c8c8aed14042ed890fc2c662d5e9e66b2faa7+qdrant-java-client-1.19.0,276b496e965c9e9123c0538b70eb0a538ee95047c903080ffb482cc651ca5b2a,serverRrf,tie_aware_diagnostic,fns-591a7a82a03b1a1bd057e5472874ab7292dbd6f25c27af38158f0e1de9929779,200,263,НДФЛ,1,accepted_literal_citation_extraction,eligible_preliminary_filtered_citation_coverage,,true,true,,10,1,true,1.000000000000,true,1.000000000000
qdrant-native-hybrid-rrf,qdrant-1.19-native-hybrid-rrf-parity,sergeyzh/BERTA+qdrant/bm25,914c8c8aed14042ed890fc2c662d5e9e66b2faa7+qdrant-java-client-1.19.0,276b496e965c9e9123c0538b70eb0a538ee95047c903080ffb482cc651ca5b2a,serverRrf,tie_aware_diagnostic,fns-591a7a82a03b1a1bd057e5472874ab7292dbd6f25c27af38158f0e1de9929779,200,263,НДФЛ,1,accepted_literal_citation_extraction,eligible_preliminary_filtered_citation_coverage,,true,true,,20,1,true,1.000000000000,true,1.000000000000
qdrant-native-hybrid-rrf,qdrant-1.19-native-hybrid-rrf-parity,sergeyzh/BERTA+qdrant/bm25,914c8c8aed14042ed890fc2c662d5e9e66b2faa7+qdrant-java-client-1.19.0,276b496e965c9e9123c0538b70eb0a538ee95047c903080ffb482cc651ca5b2a,serverRrf,tie_aware_diagnostic,fns-591a7a82a03b1a1bd057e5472874ab7292dbd6f25c27af38158f0e1de9929779,200,263,НДФЛ,1,accepted_literal_citation_extraction,eligible_preliminary_filtered_citation_coverage,,true,true,,50,1,true,1.000000000000,true,1.000000000000
qdrant-native-hybrid-rrf,qdrant-1.19-native-hybrid-rrf-parity,sergeyzh/BERTA+qdrant/bm25,914c8c8aed14042ed890fc2c662d5e9e66b2faa7+qdrant-java-client-1.19.0,276b496e965c9e9123c0538b70eb0a538ee95047c903080ffb482cc651ca5b2a,serverRrf,tie_aware_diagnostic,fns-d98f563194fc16dbae044724269732a3f6f9f8753f7dbf894abddec9929b197f,201,704,Трансфертное ценообразование,1,accepted_literal_citation_extraction,eligible_preliminary_filtered_citation_coverage,,true,true,,10,1,true,1.000000000000,true,1.000000000000
qdrant-native-hybrid-rrf,qdrant-1.19-native-hybrid-rrf-parity,sergeyzh/BERTA+qdrant/bm25,914c8c8aed14042ed890fc2c662d5e9e66b2faa7+qdrant-java-client-1.19.0,276b496e965c9e9123c0538b70eb0a538ee95047c903080ffb482cc651ca5b2a,serverRrf,tie_aware_diagnostic,fns-d98f563194fc16dbae044724269732a3f6f9f8753f7dbf894abddec9929b197f,201,704,Трансфертное ценообразование,1,accepted_literal_citation_extraction,eligible_preliminary_filtered_citation_coverage,,true,true,,20,1,true,1.000000000000,true,1.000000000000
qdrant-native-hybrid-rrf,qdrant-1.19-native-hybrid-rrf-parity,sergeyzh/BERTA+qdrant/bm25,914c8c8aed14042ed890fc2c662d5e9e66b2faa7+qdrant-java-client-1.19.0,276b496e965c9e9123c0538b70eb0a538ee95047c903080ffb482cc651ca5b2a,serverRrf,tie_aware_diagnostic,fns-d98f563194fc16dbae044724269732a3f6f9f8753f7dbf894abddec9929b197f,201,704,Трансфертное ценообразование,1,accepted_literal_citation_extraction,eligible_preliminary_filtered_citation_coverage,,true,true,,50,1,true,1.000000000000,true,1.000000000000
qdrant-native-hybrid-rrf,qdrant-1.19-native-hybrid-rrf-parity,sergeyzh/BERTA+qdrant/bm25,914c8c8aed14042ed890fc2c662d5e9e66b2faa7+qdrant-java-client-1.19.0,276b496e965c9e9123c0538b70eb0a538ee95047c903080ffb482cc651ca5b2a,serverRrf,tie_aware_diagnostic,fns-5f18e58f4139930782f048e90b47d6ba14856bdb4e5eda132237432e1811eee6,202,911,Налог на профессиональный доход,0,no_explicit_citation,no_explicit_citation,,false,false,no_explicit_citation,10,,,,,
qdrant-native-hybrid-rrf,qdrant-1.19-native-hybrid-rrf-parity,sergeyzh/BERTA+qdrant/bm25,914c8c8aed14042ed890fc2c662d5e9e66b2faa7+qdrant-java-client-1.19.0,276b496e965c9e9123c0538b70eb0a538ee95047c903080ffb482cc651ca5b2a,serverRrf,tie_aware_diagnostic,fns-5f18e58f4139930782f048e90b47d6ba14856bdb4e5eda132237432e1811eee6,202,911,Налог на профессиональный доход,0,no_explicit_citation,no_explicit_citation,,false,false,no_explicit_citation,20,,,,,
qdrant-native-hybrid-rrf,qdrant-1.19-native-hybrid-rrf-parity,sergeyzh/BERTA+qdrant/bm25,914c8c8aed14042ed890fc2c662d5e9e66b2faa7+qdrant-java-client-1.19.0,276b496e965c9e9123c0538b70eb0a538ee95047c903080ffb482cc651ca5b2a,serverRrf,tie_aware_diagnostic,fns-5f18e58f4139930782f048e90b47d6ba14856bdb4e5eda132237432e1811eee6,202,911,Налог на профессиональный доход,0,no_explicit_citation,no_explicit_citation,,false,false,no_explicit_citation,50,,,,,
qdrant-native-hybrid-rrf,qdrant-1.19-native-hybrid-rrf-parity,sergeyzh/BERTA+qdrant/bm25,914c8c8aed14042ed890fc2c662d5e9e66b2faa7+qdrant-java-client-1.19.0,276b496e965c9e9123c0538b70eb0a538ee95047c903080ffb482cc651ca5b2a,serverRrf,tie_aware_diagnostic,fns-1c13e17d3bf1284ba2a79ec7fb392e19d22195dd33b76e33cc72f0ba84dca8e5,203,246,Урегулирование задолженности,0,no_explicit_citation,no_explicit_citation,,false,false,no_explicit_citation,10,,,,,
qdrant-native-hybrid-rrf,qdrant-1.19-native-hybrid-rrf-parity,sergeyzh/BERTA+qdrant/bm25,914c8c8aed14042ed890fc2c662d5e9e66b2faa7+qdrant-java-client-1.19.0,276b496e965c9e9123c0538b70eb0a538ee95047c903080ffb482cc651ca5b2a,serverRrf,tie_aware_diagnostic,fns-1c13e17d3bf1284ba2a79ec7fb392e19d22195dd33b76e33cc72f0ba84dca8e5,203,246,Урегулирование задолженности,0,no_explicit_citation,no_explicit_citation,,false,false,no_explicit_citation,20,,,,,
qdrant-native-hybrid-rrf,qdrant-1.19-native-hybrid-rrf-parity,sergeyzh/BERTA+qdrant/bm25,914c8c8aed14042ed890fc2c662d5e9e66b2faa7+qdrant-java-client-1.19.0,276b496e965c9e9123c0538b70eb0a538ee95047c903080ffb482cc651ca5b2a,serverRrf,tie_aware_diagnostic,fns-1c13e17d3bf1284ba2a79ec7fb392e19d22195dd33b76e33cc72f0ba84dca8e5,203,246,Урегулирование задолженности,0,no_explicit_citation,no_explicit_citation,,false,false,no_explicit_citation,50,,,,,
qdrant-native-hybrid-rrf,qdrant-1.19-native-hybrid-rrf-parity,sergeyzh/BERTA+qdrant/bm25,914c8c8aed14042ed890fc2c662d5e9e66b2faa7+qdrant-java-client-1.19.0,276b496e965c9e9123c0538b70eb0a538ee95047c903080ffb482cc651ca5b2a,serverRrf,tie_aware_diagnostic,fns-8d21a51030d8717557ff0a5d917dbc49e551c37ff75d0821b49eacda31db51aa,204,1028,Единый налоговый счет,1,accepted_literal_citation_extraction,eligible_preliminary_filtered_citation_coverage,,true,true,,10,0,false,0.000000000000,false,0.000000000000
qdrant-native-hybrid-rrf,qdrant-1.19-native-hybrid-rrf-parity,sergeyzh/BERTA+qdrant/bm25,914c8c8aed14042ed890fc2c662d5e9e66b2faa7+qdrant-java-client-1.19.0,276b496e965c9e9123c0538b70eb0a538ee95047c903080ffb482cc651ca5b2a,serverRrf,tie_aware_diagnostic,fns-8d21a51030d8717557ff0a5d917dbc49e551c37ff75d0821b49eacda31db51aa,204,1028,Единый налоговый счет,1,accepted_literal_citation_extraction,eligible_preliminary_filtered_citation_coverage,,true,true,,20,1,true,1.000000000000,true,0.235408913367
qdrant-native-hybrid-rrf,qdrant-1.19-native-hybrid-rrf-parity,sergeyzh/BERTA+qdrant/bm25,914c8c8aed14042ed890fc2c662d5e9e66b2faa7+qdrant-java-client-1.19.0,276b496e965c9e9123c0538b70eb0a538ee95047c903080ffb482cc651ca5b2a,serverRrf,tie_aware_diagnostic,fns-8d21a51030d8717557ff0a5d917dbc49e551c37ff75d0821b49eacda31db51aa,204,1028,Единый налоговый счет,1,accepted_literal_citation_extraction,eligible_preliminary_filtered_citation_coverage,,true,true,,50,1,true,1.000000000000,true,0.235408913367
qdrant-native-hybrid-rrf,qdrant-1.19-native-hybrid-rrf-parity,sergeyzh/BERTA+qdrant/bm25,914c8c8aed14042ed890fc2c662d5e9e66b2faa7+qdrant-java-client-1.19.0,276b496e965c9e9123c0538b70eb0a538ee95047c903080ffb482cc651ca5b2a,serverRrf,tie_aware_diagnostic,fns-1afa9343af3d5ac777e38795f6ac135a4126ed53c4cc1bf870bcf931d3ec7cab,205,746,Патентная система,1,accepted_literal_citation_extraction,eligible_preliminary_filtered_citation_coverage,,true,true,,10,1,true,1.000000000000,true,1.000000000000
